name,fonction_1,fonction_2,fonction_3,fonction_4,fonction_5,fonction_6,fonction_7,fonction_8,fonction_9,fonction_10,fonction_11,nom_simplifie
SH-POLYPEPTIDE-5,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SH-POLYPEPTIDE-50,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SH-POLYPEPTIDE-56,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SH-POLYPEPTIDE-58,Emollient,Agent d'entretien de la peau,Agent de protection de la peau,,,,,,,,,ingrédient cosmétique
SH-POLYPEPTIDE-59,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SH-POLYPEPTIDE-60,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SH-POLYPEPTIDE-62,Antioxydant,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,ingrédient cosmétique
SH-POLYPEPTIDE-64,Antioxydant,Agent d'entretien de la peau,Agent de protection de la peau,,,,,,,,,ingrédient cosmétique
SH-POLYPEPTIDE-66,Antioxydant,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,ingrédient cosmétique
SH-POLYPEPTIDE-67,Antioxydant,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,ingrédient cosmétique
SH-POLYPEPTIDE-69,Agent de protection de la peau,,,,,,,,,,,ingrédient cosmétique
SH-POLYPEPTIDE-7,Anti-séborrhée,Agent de protection de la peau,,,,,,,,,,ingrédient cosmétique
SH-POLYPEPTIDE-71,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
SH-POLYPEPTIDE-76,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SH-POLYPEPTIDE-77,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SH-POLYPEPTIDE-8,Humectant,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
SH-POLYPEPTIDE-82,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SH-POLYPEPTIDE-85,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SH-POLYPEPTIDE-9,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SH-POLYPEPTIDE-93,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SH-TRIPEPTIDE-1,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SH-TRIPEPTIDE-3,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SHAKUYAKU EKISU,,,,,,,,,,,,ingrédient cosmétique
SHALE EXTRACT,Emollient,,,,,,,,,,,extrait végétal
SHARK LIVER OIL,Agent d'entretien de la peau,Agent de protection de la peau,Solvant,,,,,,,,,huile végétale
SHEA BUTTER CETYL ESTERS,Agent d'entretien de la peau,,,,,,,,,,,beurre végétal
SHEA BUTTER ETHYL ESTERS,Emollient,Agent d'entretien de la peau,,,,,,,,,,beurre végétal
SHEA BUTTER GLYCERETH-8 ESTERS,Agent nettoyant,Agent émulsifiant,Tensioactif,,,,,,,,,beurre végétal
SHEA BUTTER GLYCERIDE,Emollient,Agent émulsifiant,,,,,,,,,,beurre végétal
SHEA BUTTER GLYCERIDES,Agent émulsifiant,Stabilisateur d'émulsion,Conditionneur capillaire,Agent d'entretien de la peau,Tensioactif,Agent de contrôle de la viscosité,,,,,,beurre végétal
SHEA BUTTER OLEYL ESTERS,Agent d'entretien de la peau,,,,,,,,,,,beurre végétal
SHEA BUTTER PEG-8 ESTERS,Emollient,Agent émulsifiant,Tensioactif,,,,,,,,,beurre végétal
SHEA BUTTER POLYGLYCERYL-4 ESTERS,Emollient,Stabilisateur d'émulsion,Conditionneur capillaire,,,,,,,,,beurre végétal
SHEA BUTTER POLYGLYCERYL-6 ESTERS,Emollient,Agent émulsifiant,,,,,,,,,,beurre végétal
SHEA BUTTERAMIDOPROPYL BETAINE,Agent nettoyant,Sinergiste de mousse,Tensioactif,,,,,,,,,beurre végétal
SHEA BUTTERAMIDOPROPYLTRIMONIUM CHLORIDE,Agent émulsifiant,Conditionneur capillaire,Tensioactif,,,,,,,,,beurre végétal
SHEABUTTERAMIDOPROPYL DIMETHYLAMINE,Antistatique,,,,,,,,,,,beurre végétal
SHEEP MILK,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SHELLAC,Agent fixant,Emollient,Agent filmogène,Agent de fixation capillaire,Agent de contrôle de la viscosité,,,,,,,ingrédient cosmétique
SHELLAC CERA,Agent fixant,Emollient,Agent filmogène,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,ingrédient cosmétique
SHELLAC WAX,Agent fixant,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,ingrédient cosmétique
SHIKIMIC ACID,Antipelliculaire,Déodorant,Agent d'entretien de la peau,,,,,,,,,ingrédient cosmétique
SHOREA ROBUSTA KERNEL BUTTER,,,,,,,,,,,,beurre végétal
SHOREA ROBUSTA LEAF EXTRACT,Astringent,,,,,,,,,,,extrait végétal
SHOREA ROBUSTA RESIN,Tonifiant,,,,,,,,,,,ingrédient cosmétique
SHOREA ROBUSTA RESIN EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
SHOREA ROBUSTA SEED BUTTER,Emollient,Agent d'entretien de la peau,,,,,,,,,,beurre végétal
SHOREA STENOPTERA SEED BUTTER,Emollient,Agent d'entretien de la peau,,,,,,,,,,beurre végétal
SIALYLLACTOSE,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SIDA CORDIFOLIA EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
SIDA CORDIFOLIA ROOT EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
SIDA CORDIFOLIA ROOT POWDER,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SIDA RHOMBIFOLIA EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
SIDERITIS PERFOLIATA FLOWER/LEAF/STEM EXTRACT,Antioxydant,,,,,,,,,,,extrait végétal
SIDERITIS RAESERI FLOWER/LEAF/STEM EXTRACT,Antioxydant,,,,,,,,,,,extrait végétal
SIDERITIS SCARDICA FLOWER/LEAF/STEM EXTRACT,Antioxydant,Agent d'entretien de la peau,Agent de protection de la peau,,,,,,,,,extrait végétal
SIDERITIS SCARDICA LEAF/STEM/FLOWER WATER,Agent d'entretien de la peau,,,,,,,,,,,eau
SIDERITIS SYRIACA EXTRACT,Antioxydant,Agent d'entretien de la peau,Agent de protection de la peau,,,,,,,,,extrait végétal
SIGESBECKIA ORIENTALIS EXTRACT,Agent d'entretien de la peau,Tonifiant,,,,,,,,,,extrait végétal
SILANEDIOL SALICYLATE,Emollient,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
SILANETRIOL,Conditionneur capillaire,,,,,,,,,,,ingrédient cosmétique
SILANETRIOL ARGINATE,Emollient,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
SILANETRIOL GLUTAMATE,Emollient,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
SILANETRIOL LYSINATE,Emollient,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
SILANETRIOL MELANINATE,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SILANETRIOL TREHALOSE ETHER,Emollient,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
SILENE ARMERIA/COLORATA/UNIFLORA/VELUTINA/VULGARIS EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
SILENE COLORATA EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
SILENE UNIFLORA EXTRACT,Conditionneur capillaire,Agent de protection de la peau,,,,,,,,,,extrait végétal
SILICA,Agent Abrasif,Agent Absorbant,Anti Agglomérant,Agent de foisonnement,Opacifiant,Agent de contrôle de la viscosité,,,,,,ingrédient cosmétique
SILICA CAPRYLYL SILYLATE,Agent de contrôle de la viscosité,,,,,,,,,,,ingrédient cosmétique
SILICA CETYL SILYLATE,Agent de contrôle de la viscosité,,,,,,,,,,,ingrédient cosmétique
SILICA DIMETHICONE SILYLATE,Agent Absorbant,Anti Agglomérant,Anti-moussant,Agent de contrôle de la viscosité,,,,,,,,silicone
SILICA DIMETHYL SILYLATE,Anti Agglomérant,Anti-moussant,Emollient,Stabilisateur d'émulsion,Agent de contrôle de la viscosité,,,,,,,ingrédient cosmétique
SILICA SILYLATE,Anti Agglomérant,Anti-moussant,Agent de foisonnement,Emollient,Stabilisateur d'émulsion,Agent d'entretien de la peau,Agent de contrôle de la viscosité,,,,,ingrédient cosmétique
SILICON,Agent Abrasif,,,,,,,,,,,ingrédient cosmétique
SILICON/TITANIUM/CERIUM/IRON OXIDES,Agent de foisonnement,Opacifiant,,,,,,,,,,ingrédient cosmétique
SILICONE,,,,,,,,,,,,ingrédient cosmétique
SILICONE QUATERNIUM-1,Antistatique,Conditionneur capillaire,,,,,,,,,,ingrédient cosmétique
SILICONE QUATERNIUM-10,Conditionneur capillaire,,,,,,,,,,,ingrédient cosmétique
SILICONE QUATERNIUM-11,Antistatique,Conditionneur capillaire,,,,,,,,,,ingrédient cosmétique
SILICONE QUATERNIUM-12,Antistatique,Conditionneur capillaire,,,,,,,,,,ingrédient cosmétique
SILICONE QUATERNIUM-15,Antistatique,Conditionneur capillaire,,,,,,,,,,ingrédient cosmétique
SILICONE QUATERNIUM-16,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
SILICONE QUATERNIUM-16/GLYCIDOXY DIMETHICONE CROSSPOLYMER,Conditionneur capillaire,Agent de fixation capillaire,,,,,,,,,,silicone
SILICONE QUATERNIUM-17,Agent émulsifiant,Conditionneur capillaire,Tensioactif,,,,,,,,,ingrédient cosmétique
SILICONE QUATERNIUM-18,Emollient,Conditionneur capillaire,,,,,,,,,,ingrédient cosmétique
SILICONE QUATERNIUM-2,Antistatique,Conditionneur capillaire,,,,,,,,,,ingrédient cosmétique
SILICONE QUATERNIUM-2 PANTHENOL SUCCINATE,Antistatique,Conditionneur capillaire,,,,,,,,,,provitamine B5
SILICONE QUATERNIUM-20,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
SILICONE QUATERNIUM-22,Conditionneur capillaire,,,,,,,,,,,ingrédient cosmétique
SILICONE QUATERNIUM-25,Emollient,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,ingrédient cosmétique
SILICONE QUATERNIUM-26,Emollient,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,ingrédient cosmétique
SILICONE QUATERNIUM-3,Antistatique,Conditionneur capillaire,,,,,,,,,,ingrédient cosmétique
SILICONE QUATERNIUM-4,Antistatique,Conditionneur capillaire,,,,,,,,,,ingrédient cosmétique
SILICONE QUATERNIUM-5,Antistatique,Conditionneur capillaire,,,,,,,,,,ingrédient cosmétique
SILICONE QUATERNIUM-6,Antistatique,Agent moussant,Conditionneur capillaire,,,,,,,,,ingrédient cosmétique
SILICONE QUATERNIUM-7,Antistatique,Conditionneur capillaire,,,,,,,,,,ingrédient cosmétique
SILICONE QUATERNIUM-8,Antistatique,Conditionneur capillaire,,,,,,,,,,ingrédient cosmétique
SILK,Agent de foisonnement,,,,,,,,,,,ingrédient cosmétique
SILK AMINO ACIDS,Conditionneur capillaire,Humectant,Agent d'entretien de la peau,,,,,,,,,ingrédient cosmétique
SILK EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
SILKWORM CHRYSALIS EXTRACT,Emollient,Agent de protection de la peau,,,,,,,,,,extrait végétal
SILKWORM CHRYSALIS OIL,Emollient,,,,,,,,,,,huile végétale
SILKWORM COCOON EXTRACT,Humectant,,,,,,,,,,,extrait végétal
SILKWORM EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
SILKWORM SH-POLYPEPTIDE-47,Humectant,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
"SILOXANES AND SILICONES,DI-ME,ME OCTYL,ME 2-PHENYLPROPYL",,,,,,,,,,,,ingrédient cosmétique
SILOXANETRIOL ALGINATE,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SILT,Agent Absorbant,Astringent,Humectant,,,,,,,,,ingrédient cosmétique
SILT EXTRACT,Non classé,,,,,,,,,,,extrait végétal
SILVER,Colorant cosmétique,Déodorant,Agent d'entretien de la peau - Divers,,,,,,,,,ingrédient cosmétique
SILVER ACETYLMETHIONATE,Antimicrobien,,,,,,,,,,,ingrédient cosmétique
SILVER BOROSILICATE,Antimicrobien,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
SILVER CARBOXYMETHYLALANINATE,Anti-séborrhée,,,,,,,,,,,ingrédient cosmétique
SILVER CHLORIDE,Conservateur,,,,,,,,,,,ingrédient cosmétique
SILVER CITRATE,Antimicrobien,Déodorant,Conservateur,,,,,,,,,ingrédient cosmétique
SILVER COPPER ZEOLITE,Agent Absorbant,Déodorant,,,,,,,,,,ingrédient cosmétique
SILVER LACTATE,Déodorant,,,,,,,,,,,ingrédient cosmétique
SILVER NITRATE,Agent colorant pour cheveux,,,,,,,,,,,ingrédient cosmétique
SILVER OXIDE,Antimicrobien,,,,,,,,,,,ingrédient cosmétique
SILVER SULFATE,Antimicrobien,,,,,,,,,,,ingrédient cosmétique
SILYBIN,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SILYBUM MARIANUM CALLUS EXTRACT,Emollient,Agent d'entretien de la peau,Agent de protection de la peau,,,,,,,,,extrait végétal
SILYBUM MARIANUM ETHYL ESTER,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SILYBUM MARIANUM EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
SILYBUM MARIANUM FRUIT EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
SILYBUM MARIANUM SEED EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
SILYBUM MARIANUM SEED OIL,Agent d'entretien de la peau,,,,,,,,,,,huile végétale
SIMETHICONE,Anti-moussant,Emollient,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,ingrédient cosmétique
SIMMONDSIA CHINENSIS BUTTER,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,,beurre végétal
SIMMONDSIA CHINENSIS LEAF EXTRACT,Humectant,,,,,,,,,,,extrait végétal
SIMMONDSIA CHINENSIS MEAL EXTRACT,Emollient,Humectant,Agent d'entretien de la peau,Agent de protection de la peau,,,,,,,,extrait végétal
SIMMONDSIA CHINENSIS SEED CERA,Emollient,Conditionneur capillaire,Agent d'entretien de la peau,Agent de contrôle de la viscosité,,,,,,,,ingrédient cosmétique
SIMMONDSIA CHINENSIS SEED EXTRACT,Agent Abrasif,Emollient,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,extrait végétal
SIMMONDSIA CHINENSIS SEED OIL,Emollient,Conditionneur capillaire,Agent d'entretien de la peau,,,,,,,,,huile végétale
SIMMONDSIA CHINENSIS SEED POWDER,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SIMMONDSIA CHINENSIS SEED WAX,Conditionneur capillaire,Agent d'entretien de la peau,Agent de contrôle de la viscosité,,,,,,,,,ingrédient cosmétique
SINAPIC ACID,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SINAPIS ARVENSIS FLOWER EXTRACT,Agent d'entretien de la peau,Agent de protection de la peau,,,,,,,,,,extrait végétal
SINAPYL ACETATE HYDROXYPHENETHYLAMIDE,Antioxydant,Agent de protection de la peau,,,,,,,,,,ingrédient cosmétique
SINE ADIPE LAC,Antistatique,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
SINORHIZOBIUM MELILOTI FERMENT FILTRATE,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SIRAITIA GROSVENORII FRUIT EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
SIRAITIA GROSVENORII FRUIT POWDER,Agent Abrasif,,,,,,,,,,,ingrédient cosmétique
SISYMBRIUM IRIO SEED OIL,Agent masquant,Tonifiant,,,,,,,,,,huile végétale
SISYMBRIUM OFFICINALE EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
SKELETONEMA COSTATUM EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
SKIN LIPIDS,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SMALLANTHUS SONCHIFOLIUS LEAF EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
SMILAX ARISTOLOCHIAEFOLIA ROOT EXTRACT,,,,,,,,,,,,extrait végétal
SMILAX ARISTOLOCHIIFOLIA ROOT EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
SMILAX CHINA EXTRACT,Antipelliculaire,Antimicrobien,Antioxydant,Astringent,Emollient,Conditionneur capillaire,,,,,,extrait végétal
SMILAX CHINA ROOT EXTRACT,Antimicrobien,Antioxydant,Astringent,Emollient,Conditionneur capillaire,,,,,,,extrait végétal
SMILAX GLABRA ROOT EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
SMILAX MEDICA ROOT EXTRACT,Tonifiant,,,,,,,,,,,extrait végétal
SMILAX UTILIS ROOT EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
SMITHSONITE,Astringent,,,,,,,,,,,ingrédient cosmétique
SMITHSONITE EXTRACT,Antioxydant,Agent d'entretien de la peau,,,,,,,,,,extrait végétal
SNAIL EGG EXTRACT,Agent d'entretien de la peau,,,,,,,,,,,extrait végétal
SNAIL EXTRACT,Emollient,Agent d'entretien de la peau,,,,,,,,,,extrait végétal
SNAIL SECRETION FILTRATE,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SODIUM ACETATE,Régulateur de pH,Agent masquant,,,,,,,,,,ingrédient cosmétique
SODIUM ACETYLATED HYALURONATE,Humectant,,,,,,,,,,,ingrédient cosmétique
SODIUM ACRYLATE/ACRYLONITROGENS COPOLYMER,Agent fixant,Agent filmogène,Agent d'entretien de la peau,Agent de contrôle de la viscosité,,,,,,,,ingrédient cosmétique
SODIUM ACRYLATE/ACRYLOYLDIMETHYLTAURATE/DIMETHYLACRYLAMIDE CROSSPOLYMER,Stabilisateur d'émulsion,Agent filmogène,Agent de contrôle de la viscosité,,,,,,,,,ingrédient cosmétique
SODIUM ACRYLATE/METHYLSTYRENE/STYRENE COPOLYMER,Agent fixant,Agent d'entretien des ongles,,,,,,,,,,ingrédient cosmétique
SODIUM ACRYLATE/SODIUM ACRYLAMIDOMETHYLPROPANE SULFONATE COPOLYMER,,,,,,,,,,,,ingrédient cosmétique
SODIUM ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER,Anti Agglomérant,Stabilisateur d'émulsion,Agent filmogène,Opacifiant,Agent de contrôle de la viscosité,,,,,,,ingrédient cosmétique
SODIUM ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE/ACRYLAMIDE COPOLYMER,Anti Agglomérant,Stabilisateur d'émulsion,Opacifiant,Agent de contrôle de la viscosité,,,,,,,,ingrédient cosmétique
SODIUM ACRYLATE/VINYL ALCOHOL COPOLYMER,Antistatique,Agent fixant,Stabilisateur d'émulsion,Agent filmogène,Agent de contrôle de la viscosité,,,,,,,ingrédient cosmétique
SODIUM ACRYLATE/VINYLACETAMIDE COPOLYMER,Agent filmogène,Agent de contrôle de la viscosité,,,,,,,,,,ingrédient cosmétique
SODIUM ACRYLATES COPOLYMER,Agent fixant,Agent filmogène,Opacifiant,Agent de contrôle de la viscosité,,,,,,,,ingrédient cosmétique
SODIUM ACRYLATES CROSSPOLYMER,,,,,,,,,,,,ingrédient cosmétique
SODIUM ACRYLATES CROSSPOLYMER-2,Agent Absorbant,,,,,,,,,,,ingrédient cosmétique
SODIUM ACRYLATES/ACROLEIN COPOLYMER,,,,,,,,,,,,ingrédient cosmétique
SODIUM ACRYLATES/BEHENETH-25 METHACRYLATE CROSSPOLYMER,Agent d'entretien de la peau,Agent de contrôle de la viscosité,,,,,,,,,,ingrédient cosmétique
SODIUM ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER,Agent filmogène,,,,,,,,,,,ingrédient cosmétique
SODIUM ACRYLATES/METHACRYLOYLETHYL PHOSPHATE COPOLYMER,Antiplaque,,,,,,,,,,,ingrédient cosmétique
SODIUM ACRYLATES/VINYL ISODECANOATE CROSSPOLYMER,Stabilisateur d'émulsion,Agent de contrôle de la viscosité,,,,,,,,,,ingrédient cosmétique
SODIUM ACRYLIC ACID/MA COPOLYMER,Agent de contrôle de la viscosité,,,,,,,,,,,ingrédient cosmétique
SODIUM ACRYLOYL DIMETHYL TAURATE/PEG-8 DIACRYLATE CROSSPOLYMER,Agent fixant,,,,,,,,,,,ingrédient cosmétique
SODIUM ACRYLOYLDIMETHYL TAURATE/ACRYLAMIDE/VP COPOLYMER,Stabilisateur d'émulsion,Opacifiant,Agent de contrôle de la viscosité,,,,,,,,,ingrédient cosmétique
SODIUM ACRYLOYLDIMETHYLTAURATE CROSSPOLYMER,Stabilisateur d'émulsion,Agent de contrôle de la viscosité,,,,,,,,,,ingrédient cosmétique
SODIUM ACRYLOYLDIMETHYLTAURATE/METHACRYLAMIDOLAURIC ACID COPOLYMER,Opacifiant,,,,,,,,,,,ingrédient cosmétique
SODIUM ACRYLOYLDIMETHYLTAURATE/VP CROSSPOLYMER,Stabilisateur d'émulsion,,,,,,,,,,,ingrédient cosmétique
SODIUM ALGIN SULFATE,Humectant,,,,,,,,,,,ingrédient cosmétique
SODIUM ALGINATE SULFATE,Humectant,,,,,,,,,,,ingrédient cosmétique
SODIUM ALKYL SULFATE,,,,,,,,,,,,ingrédient cosmétique
SODIUM ALKYLBENZENE SULFONATE,,,,,,,,,,,,ingrédient cosmétique
SODIUM ALLANTOIN PCA,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SODIUM ALUM,Anti-transpirant,Astringent,,,,,,,,,,ingrédient cosmétique
SODIUM ALUMINATE,Anticorrosif,Régulateur de pH,,,,,,,,,,ingrédient cosmétique
SODIUM ANISATE,Antimicrobien,Agent masquant,Agent arômatisant,Ajusteurs de pH,,,,,,,,ingrédient cosmétique
SODIUM APRICOT KERNELATE,,,,,,,,,,,,ingrédient cosmétique
SODIUM ARACHIDATE,Régulateur de pH,Agent émulsifiant,Stabilisateur d'émulsion,Tensioactif,Agent de contrôle de la viscosité,,,,,,,ingrédient cosmétique
SODIUM ARGANAMPHOACETATE,Agent nettoyant,Tensioactif,,,,,,,,,,ingrédient cosmétique
SODIUM ARGANATE,Agent nettoyant,Tensioactif,,,,,,,,,,ingrédient cosmétique
SODIUM ASCORBATE,Antioxydant,,,,,,,,,,,ingrédient cosmétique
SODIUM ASCORBYL GLUCOSIDE,Humectant,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
SODIUM ASCORBYL PHOSPHATE,Antioxydant,,,,,,,,,,,ingrédient cosmétique
SODIUM ASCORBYL/CHOLESTERYL PHOSPHATE,Antioxydant,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
SODIUM ASPARTATE,Régulateur de pH,Conditionneur capillaire,Humectant,,,,,,,,,ingrédient cosmétique
SODIUM ASTROCARYUM MURUMURUATE,Emollient,Tensioactif,,,,,,,,,,ingrédient cosmétique
SODIUM AVOCADATE,,,,,,,,,,,,ingrédient cosmétique
SODIUM AVOCADOATE,Agent nettoyant,Agent émulsifiant,Agent de contrôle de la viscosité,,,,,,,,,ingrédient cosmétique
SODIUM BABASSUAMPHOACETATE,Tensioactif,,,,,,,,,,,ingrédient cosmétique
SODIUM BABASSUATE,Agent nettoyant,Tensioactif,,,,,,,,,,ingrédient cosmétique
SODIUM BAOBABATE,,,,,,,,,,,,ingrédient cosmétique
SODIUM BEESWAX,Agent émulsifiant,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
SODIUM BEHENATE,Agent nettoyant,,,,,,,,,,,ingrédient cosmétique
SODIUM BEHENOYL LACTYLATE,Agent émulsifiant,Tensioactif,,,,,,,,,,ingrédient cosmétique
SODIUM BEHENOYL/COCOYL (ARGININE/GLUTAMIC ACID/ISOLEUCINE/LEUCINE/LYSINE/PHENYLALANINE/PROLINE/THREONINE/VALINE),Agent nettoyant,Sinergiste de mousse,Tensioactif,Agent de contrôle de la viscosité,,,,,,,,ingrédient cosmétique
SODIUM BENZOATE,Anticorrosif,Agent masquant,Conservateur,,,,,,,,,conservateur (benzoate)
SODIUM BENZOTRIAZOLYL BUTYLPHENOL SULFONATE,Absorbant UV,,,,,,,,,,,ingrédient cosmétique
SODIUM BETA-SITOSTERYL SULFATE,Agent d'entretien de la peau,,,,,,,,,,,ingrédient cosmétique
SODIUM BICARBONATE,Agent Abrasif,Régulateur de pH,Déodorant,Agent d'hygiène buccale,Agent de protection de la peau,,,,,,,ingrédient cosmétique
SODIUM BIS-HYDROXYETHYLGLYCINATE COCO-GLUCOSIDES CROSSPOLYMER,Agent nettoyant,Sinergiste de mousse,Conditionneur capillaire,Tensioactif,,,,,,,,ingrédient cosmétique
SODIUM BIS-HYDROXYETHYLGLYCINATE LAURYL-GLUCOSIDES CROSSPOLYMER,Agent nettoyant,Sinergiste de mousse,Conditionneur capillaire,Tensioactif,,,,,,,,ingrédient cosmétique
SODIUM BISULFATE,Régulateur de pH,,,,,,,,,,,ingrédient cosmétique
SODIUM BISULFITE,Antioxydant,Agent bouclant ou lissant (coiffant),Conservateur,Agent réducteur,,,,,,,,ingrédient cosmétique
SODIUM BLACKSEEDATE,,,,,,,,,,,,ingrédient cosmétique
SODIUM BORAGEAMIDOPROPYL PG-DIMONIUM CHLORIDE PHOSPHATE,Antistatique,Agent nettoyant,Sinergiste de mousse,,,,,,,,,ingrédient cosmétique
SODIUM BORATE,Régulateur de pH,,,,,,,,,,,ingrédient cosmétique
SODIUM BOROHYDRIDE,Antioxydant,Agent de foisonnement,Agent d'entretien de la peau,,,,,,,,,ingrédient cosmétique
SODIUM BROMATE,Agent Oxydant,,,,,,,,,,,ingrédient cosmétique
SODIUM BUTYLPARABEN,Conservateur,,,,,,,,,,,ingrédient cosmétique
SODIUM BUTYROYL HYALURONATE,Humectant,Agent d'entretien de la peau,,,,,,,,,,ingrédient cosmétique
SODIUM BUTYROYL/FORMOYL HYALURONATE,Humectant,,,,,,,,,,,ingrédient cosmétique
SODIUM C10-13 ALKYL BENZENESULFONATE,Agent nettoyant,Tensioactif,,,,,,,,,,ingrédient cosmétique
SODIUM C10-15 PARETH SULFATE,Agent nettoyant,Agent émulsifiant,Agent moussant,,,,,,,,,ingrédient cosmétique
SODIUM C10-16 ALKYL SULFATE,Agent nettoyant,Sinergiste de mousse,Tensioactif,,,,,,,,,ingrédient cosmétique
SODIUM C10-16 PARETH-2 SULFATE,Agent nettoyant,Sinergiste de mousse,Tensioactif,,,,,,,,,ingrédient cosmétique
SODIUM C12-13 ALKYL SULFATE,Agent nettoyant,Tensioactif,,,,,,,,,,ingrédient cosmétique
SODIUM C12-13 PARETH SULFATE,Agent nettoyant,Agent émulsifiant,Tensioactif,,,,,,,,,ingrédient cosmétique
SODIUM C12-13 PARETH-12 CARBOXYLATE,Agent nettoyant,Agent émulsifiant,Tensioactif,,,,,,,,,ingrédient cosmétique
SODIUM C12-14 OLEFIN SULFONATE,Agent nettoyant,Agent moussant,Tensioactif,,,,,,,,,ingrédient cosmétique
SODIUM C12-14 PARETH-3 SULFATE,Agent émulsifiant,Tensioactif,,,,,,,,,,ingrédient cosmétique
