"name","fonction_1","fonction_2","fonction_3","fonction_4","fonction_5","fonction_6","fonction_7","fonction_8","fonction_9","fonction_10","fonction_11","nom_simplifie"
"SODIUM SAFFLOWERATE","Agent nettoyant","Tensioactif","","","","","","","","","",""
"SODIUM SALICYLATE","Dénaturant","Conservateur","","","","","","","","","",""
"SODIUM SALT","","","","","","","","","","","",""
"SODIUM SARCOSINATE","Conditionneur capillaire","Agent de contrôle de la viscosité","","","","","","","","","",""
"SODIUM SCYMNOL SULFATE","Agent d'entretien de la peau","","","","","","","","","","",""
"SODIUM SESAMESEEDATE","Agent nettoyant","Agent émulsifiant","Agent de contrôle de la viscosité","","","","","","","","",""
"SODIUM SESAMPHOACETATE","Agent nettoyant","Sinergiste de mousse","Conditionneur capillaire","Tensioactif","","","","","","","",""
"SODIUM SESQUICARBONATE","Régulateur de pH","Agent de foisonnement","Agent nettoyant","","","","","","","","",""
"SODIUM SHALE OIL SULFONATE","Antipelliculaire","Antimicrobien","","","","","","","","","",""
"SODIUM SHEA BUTTERATE","Agent nettoyant","Tensioactif","","","","","","","","","",""
"SODIUM SHEABUTTERAMPHOACETATE","Agent nettoyant","Tensioactif","","","","","","","","","",""
"SODIUM SHOREA ROBUSTATE","","","","","","","","","","","",""
"SODIUM SILICATE","Anticorrosif","Régulateur de pH","","","","","","","","","",""
"SODIUM SILICOALUMINATE","Agent Abrasif","Agent de foisonnement","Agent de contrôle de la viscosité","","","","","","","","",""
"SODIUM SILVER ALUMINUM SILICATE","Agent Absorbant","Déodorant","","","","","","","","","",""
"SODIUM SORBATE","Conservateur","","","","","","","","","","",""
"SODIUM SOY HYDROLYZED COLLAGEN","Antistatique","Conditionneur capillaire","Tensioactif","","","","","","","","",""
"SODIUM SOYATE","Agent nettoyant","Agent émulsifiant","Tensioactif","Agent de contrôle de la viscosité","","","","","","","",""
"SODIUM STANNATE","Agent stabilisant","Agent de contrôle de la viscosité","","","","","","","","","",""
"SODIUM STARCH OCTENYLSUCCINATE","Agent Absorbant","Stabilisateur d'émulsion","Agent de contrôle de la viscosité","","","","","","","","",""
"SODIUM STEARATE","Agent nettoyant","Agent émulsifiant","Tensioactif","Agent de contrôle de la viscosité","","","","","","","",""
"SODIUM STEAROAMPHOACETATE","Antistatique","Agent nettoyant","Agent moussant","Sinergiste de mousse","Conditionneur capillaire","Tensioactif","","","","","",""
"SODIUM STEAROXY PG-HYDROXYETHYLCELLULOSE SULFONATE","Agent de contrôle de la viscosité","","","","","","","","","","",""
"SODIUM STEAROYL CASEIN","Conditionneur capillaire","Agent d'entretien de la peau","Tensioactif","","","","","","","","",""
"SODIUM STEAROYL GLUTAMATE","Agent nettoyant","Agent émulsifiant","Conditionneur capillaire","Agent d'entretien de la peau","","","","","","","",""
"SODIUM STEAROYL HYALURONATE","Conditionneur capillaire","Agent d'entretien de la peau","","","","","","","","","",""
"SODIUM STEAROYL HYDROLYZED CORN PROTEIN","Agent nettoyant","Conditionneur capillaire","Agent d'entretien de la peau","Tensioactif","","","","","","","",""
"SODIUM STEAROYL LACTYLATE","Agent émulsifiant","","","","","","","","","","",""
"SODIUM STEARYL FUMARATE","Agent de foisonnement","","","","","","","","","","",""
"SODIUM STEARYL SULFATE","Agent nettoyant","Agent émulsifiant","Tensioactif","","","","","","","","",""
"SODIUM STYRENE/ACRYLATES COPOLYMER","Agent filmogène","Opacifiant","Agent de contrôle de la viscosité","","","","","","","","",""
"SODIUM STYRENE/ACRYLATES/DIVINYLBENZENE COPOLYMER","Agent filmogène","Opacifiant","Agent d'hygiène buccale","","","","","","","","",""
"SODIUM STYRENE/MA COPOLYMER","Stabilisateur d'émulsion","Agent d'entretien de la peau","","","","","","","","","",""
"SODIUM SUCCINATE","Régulateur de pH","","","","","","","","","","",""
"SODIUM SUCROSE OCTASULFATE","Agent d'entretien de la peau","","","","","","","","","","",""
"SODIUM SULFATE","Agent de foisonnement","Agent de contrôle de la viscosité","","","","","","","","","",""
"SODIUM SULFATED HYALURONATE","Emollient","","","","","","","","","","",""
"SODIUM SULFIDE","Dépilatoire","","","","","","","","","","",""
"SODIUM SULFITE","Antioxydant","Agent bouclant ou lissant (coiffant)","Conservateur","Agent réducteur","","","","","","","",""
"SODIUM SUNFLOWERATE","","","","","","","","","","","",""
"SODIUM SUNFLOWERSEEDAMPHOACETATE","Agent nettoyant","Sinergiste de mousse","Conditionneur capillaire","Tensioactif","","","","","","","",""
"SODIUM SUNFLOWERSEEDATE","Agent nettoyant","Tensioactif","","","","","","","","","",""
"SODIUM SURFACTIN","Agent nettoyant","Agent émulsifiant","Gélifiant","Tensioactif","","","","","","","",""
"SODIUM SWEET ALMONDATE","Agent nettoyant","Agent émulsifiant","","","","","","","","","",""
"SODIUM SWEETALMONDAMPHOACETATE","Agent nettoyant","Sinergiste de mousse","Conditionneur capillaire","","","","","","","","",""
"SODIUM TALLATE","Agent nettoyant","Agent émulsifiant","Tensioactif","","","","","","","","",""
"SODIUM TALLOWAMPHOACETATE","Agent nettoyant","Sinergiste de mousse","Conditionneur capillaire","Tensioactif","","","","","","","",""
"SODIUM TALLOWATE","Agent nettoyant","Agent émulsifiant","Sinergiste de mousse","Tensioactif","Agent de contrôle de la viscosité","","","","","","",""
"SODIUM TAMANUSEEDATE","Agent nettoyant","Agent émulsifiant","Agent de contrôle de la viscosité","","","","","","","","",""
"SODIUM TAURATE","Agent nettoyant","Sinergiste de mousse","Tensioactif","","","","","","","","",""
"SODIUM TAURINE COCOYL METHYLTAURATE","Agent nettoyant","Agent émulsifiant","Tensioactif","","","","","","","","",""
"SODIUM TAURINE LAURATE","Agent nettoyant","Tensioactif","","","","","","","","","",""
"SODIUM TETRAHYDROJASMONATE","Agent Abrasif","Agent d'entretien de la peau","","","","","","","","","",""
"SODIUM THEOBROMA GRANDIFLORUM SEEDATE","Agent nettoyant","Tensioactif","","","","","","","","","",""
"SODIUM THIOCTOYL HYALURONATE","Agent d'entretien de la peau","","","","","","","","","","",""
"SODIUM THIOCYANATE","Conditionneur capillaire","","","","","","","","","","",""
"SODIUM THIOGLYCOLATE","Antioxydant","Dépilatoire","Agent bouclant ou lissant (coiffant)","Agent réducteur","","","","","","","",""
"SODIUM THIOSULFATE","Agent réducteur","","","","","","","","","","",""
"SODIUM TOCOPHERYL PHOSPHATE","Antioxydant","Agent émulsifiant","Stabilisateur d'émulsion","Agent réducteur","Agent d'entretien de la peau","Tensioactif","Agent de contrôle de la viscosité","","","","",""
"SODIUM TREHALOSE OCTENYLSUCCINATE","Stabilisateur d'émulsion","Conditionneur capillaire","Agent d'hygiène buccale","Agent d'entretien de la peau","","","","","","","",""
"SODIUM TREHALOSE SULFATE","Humectant","Agent d'entretien de la peau","","","","","","","","","",""
"SODIUM TRIAZINYLAMINOSTILBENEDISULFONATE","","","","","","","","","","","",""
"SODIUM TRICHLOROACETATE","Antimicrobien","","","","","","","","","","",""
"SODIUM TRIDECETH SULFATE","Agent nettoyant","Agent émulsifiant","Agent moussant","Tensioactif","","","","","","","",""
"SODIUM TRIDECETH-12 CARBOXYLATE","Agent nettoyant","Agent moussant","Tensioactif","","","","","","","","",""
"SODIUM TRIDECETH-3 CARBOXYLATE","Agent nettoyant","Agent moussant","Tensioactif","","","","","","","","",""
"SODIUM TRIDECETH-4 CARBOXYLATE","Agent nettoyant","Tensioactif","","","","","","","","","",""
"SODIUM TRIDECETH-7 CARBOXYLATE","Agent nettoyant","Agent moussant","Tensioactif","","","","","","","","",""
"SODIUM TRIDECYL SULFATE","Agent nettoyant","Agent émulsifiant","Agent moussant","Tensioactif","","","","","","","",""
"SODIUM TRIMETAPHOSPHATE","Anti Agglomérant","Régulateur de pH","Agent de chélation","","","","","","","","",""
"SODIUM UNDECYLENATE","Agent émulsifiant","Conservateur","Tensioactif","","","","","","","","",""
"SODIUM URIDINE TRIPHOSPHATE","","","","","","","","","","","",""
"SODIUM URSOLATE","Agent d'entretien de la peau","","","","","","","","","","",""
"SODIUM USNATE","Antimicrobien","Anti-séborrhée","","","","","","","","","",""
"SODIUM WHEAT GERMAMPHOACETATE","Agent nettoyant","Sinergiste de mousse","Conditionneur capillaire","Tensioactif","","","","","","","",""
"SODIUM XYLENESULFONATE","Hydrotrope","","","","","","","","","","",""
"SODIUM/MEA LAURETH-2 SULFOSUCCINATE","Agent nettoyant","Agent émulsifiant","Sinergiste de mousse","Hydrotrope","Tensioactif","","","","","","",""
"SODIUM/TEA-LAUROYL HYDROLYZED COLLAGEN","Antistatique","Agent nettoyant","Conditionneur capillaire","Agent d'entretien de la peau","Tensioactif","","","","","","",""
"SOIL MINERALS","Agent d'entretien de la peau","","","","","","","","","","",""
"SOIL MINERALS/SYRINGA VULGARIS LEAF CELL CULTURE EXTRACT","Antioxydant","Agent d'entretien de la peau","","","","","","","","","",""
"SOLANUM AVICULARE FRUIT EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SOLANUM AVICULARE SEED OIL","Antioxydant","Humectant","Agent d'entretien de la peau","Agent de protection de la peau","","","","","","","",""
"SOLANUM CENTRALE FRUIT EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SOLANUM DULCAMARA STEM EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SOLANUM INDICUM ROOT EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SOLANUM LYCOCARPUM FRUIT EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SOLANUM LYCOPERSICUM CALLUS CULTURE EXTRACT","Non classé","","","","","","","","","","",""
"SOLANUM LYCOPERSICUM FRUIT","Emollient","Humectant","Agent d'entretien de la peau","","","","","","","","",""
"SOLANUM LYCOPERSICUM FRUIT EXTRACT","Antioxydant","","","","","","","","","","",""
"SOLANUM LYCOPERSICUM FRUIT JUICE","Agent d'entretien de la peau","","","","","","","","","","",""
"SOLANUM LYCOPERSICUM FRUIT LIPIDS","Agent d'entretien de la peau","","","","","","","","","","",""
"SOLANUM LYCOPERSICUM FRUIT OIL","Agent d'entretien de la peau","","","","","","","","","","",""
"SOLANUM LYCOPERSICUM FRUIT WATER","Agent masquant","","","","","","","","","","",""
"SOLANUM LYCOPERSICUM FRUIT/LEAF/STEM EXTRACT","Astringent","Agent d'entretien de la peau","","","","","","","","","",""
"SOLANUM LYCOPERSICUM LEAF CELL EXTRACT","Antioxydant","Agent de protection de la peau","","","","","","","","","",""
"SOLANUM LYCOPERSICUM MERISTEM CELL","Antioxydant","Agent d'entretien de la peau","","","","","","","","","",""
"SOLANUM LYCOPERSICUM SEED OIL","Emollient","Agent d'entretien de la peau","","","","","","","","","",""
"SOLANUM MELONGENA FRUIT EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SOLANUM MELONGENA ROOT EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SOLANUM NIGRUM EXTRACT","Agent d'entretien de la peau - Divers","","","","","","","","","","",""
"SOLANUM NIGRUM FRUIT EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SOLANUM QUITOENSE FRUIT EXTRACT","Conditionneur capillaire","Agent d'entretien de la peau","","","","","","","","","",""
"SOLANUM TUBEROSUM (POTATO) PULP WATER","Humectant","Agent d'entretien de la peau","Agent de protection de la peau","","","","","","","","",""
"SOLANUM TUBEROSUM CALLUS CULTURE EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SOLANUM TUBEROSUM JUICE","Conditionneur capillaire","Agent d'entretien de la peau","","","","","","","","","",""
"SOLANUM TUBEROSUM PEEL EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SOLANUM TUBEROSUM PULP EXTRACT","Agent lissant","","","","","","","","","","",""
"SOLANUM TUBEROSUM STARCH","Agent Absorbant","Agent fixant","Agent de foisonnement","Agent de contrôle de la viscosité","","","","","","","",""
"SOLANUM VIRGINIANUM EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SOLANUM XANTHOCARPUM EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SOLANUM XANTHOCARPUM ROOT EXTRACT","Agent masquant","","","","","","","","","","",""
"SOLEIROLIA SOLEIROLII EXTRACT","Antioxydant","Astringent","Emollient","Agent d'entretien de la peau","Agent de protection de la peau","","","","","","",""
"SOLIDAGO CANADENSIS FLOWER/LEAF/STEM EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SOLIDAGO VIRGAUREA EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SOLUBLE COLLAGEN","Antistatique","Agent filmogène","Conditionneur capillaire","Humectant","Agent d'entretien de la peau","","","","","","",""
"SOLUBLE COLLAGEN CROSSPOLYMER","Emollient","","","","","","","","","","",""
"SOLUBLE ELASTIN","Agent d'entretien de la peau","","","","","","","","","","",""
"SOLUBLE FIBROIN","Agent de protection de la peau","","","","","","","","","","",""
"SOLUBLE KERATIN","Conditionneur capillaire","","","","","","","","","","",""
"SOLUBLE PROTEOGLYCAN","Conditionneur capillaire","Agent d'entretien de la peau","","","","","","","","","",""
"SOLUM DIATOMEAE","Agent Abrasif","Agent Absorbant","Anti Agglomérant","Opacifiant","","","","","","","",""
"SOLUM FULLONUM","Agent Absorbant","Anti Agglomérant","Agent de foisonnement","Gélifiant","Opacifiant","Agent de contrôle de la viscosité","","","","","",""
"SOLVENT BLACK 5","Agent colorant pour cheveux","","","","","","","","","","",""
"SOLVENT BLUE 35","Agent colorant pour cheveux","","","","","","","","","","",""
"SOLVENT RED 23","Agent colorant pour cheveux","","","","","","","","","","",""
"SOLVENT RED 24","Colorant cosmétique","","","","","","","","","","",""
"SOLVENT RED 48","Colorant cosmétique","","","","","","","","","","",""
"SOLVENT VIOLET 13","Agent colorant pour cheveux","","","","","","","","","","",""
"SOLVENT YELLOW 172","Agent colorant pour cheveux","","","","","","","","","","",""
"SOLVENT YELLOW 18","Agent colorant pour cheveux","","","","","","","","","","",""
"SOLVENT YELLOW 33","Colorant cosmétique","Agent colorant pour cheveux","","","","","","","","","",""
"SOLVENT YELLOW 85","Agent colorant pour cheveux","","","","","","","","","","",""
"SOPHORA ANGUSTIFOLIA ROOT EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SOPHORA FLAVESCENS EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SOPHORA FLAVESCENS ROOT EXTRACT","Antioxydant","Agent d'entretien de la peau","","","","","","","","","",""
"SOPHORA FLAVESCENS ROOT POWDER","Agent Abrasif","Agent masquant","Agent de protection de la peau","","","","","","","","",""
"SOPHORA JAPONICA BUD EXTRACT","Agent de protection de la peau","Agent apaisant","","","","","","","","","",""
"SOPHORA JAPONICA CALLUS CULTURE EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SOPHORA JAPONICA EXTRACT","Emollient","Agent d'entretien de la peau","","","","","","","","","",""
"SOPHORA JAPONICA FLOWER EXTRACT","Agent de protection de la peau","","","","","","","","","","",""
"SOPHORA JAPONICA FRUIT EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SOPHORA JAPONICA LEAF EXTRACT","Agent de protection de la peau","","","","","","","","","","",""
"SOPHORA JAPONICA ROOT EXTRACT","Agent de protection de la peau","","","","","","","","","","",""
"SOPHORA MICROPHYLLA BARK/LEAF EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SORBARIA SORBIFOLIA BARK/LEAF EXTRACT","Emollient","","","","","","","","","","",""
"SORBETH-2 HEXAOLEATE","Emollient","Agent d'entretien de la peau","","","","","","","","","",""
"SORBETH-2/OLEATE/DIMER DILINOLEATE CROSSPOLYMER","Emollient","Agent d'entretien de la peau","","","","","","","","","",""
"SORBETH-20","Solvant","Agent de contrôle de la viscosité","","","","","","","","","",""
"SORBETH-20 BEESWAX","Agent émulsifiant","Tensioactif","","","","","","","","","",""
"SORBETH-230 TETRAOLEATE","Agent émulsifiant","Tensioactif","Agent de contrôle de la viscosité","","","","","","","","",""
"SORBETH-30","Agent émulsifiant","Humectant","Solvant","Agent de contrôle de la viscosité","","","","","","","",""
"SORBETH-30 TETRAISOSTEARATE","Agent émulsifiant","Tensioactif","","","","","","","","","",""
"SORBETH-30 TETRAOLEATE","Agent émulsifiant","","","","","","","","","","",""
"SORBETH-40 HEXAOLEATE","Tensioactif","","","","","","","","","","",""
"SORBETH-40 TETRAOLEATE","Agent émulsifiant","","","","","","","","","","",""
"SORBETH-450 TRISTEARATE","Agent émulsifiant","Sinergiste de mousse","Tensioactif","Agent de contrôle de la viscosité","","","","","","","",""
"SORBETH-6 BEESWAX","Agent émulsifiant","Tensioactif","","","","","","","","","",""
"SORBETH-60 TETRAOLEATE","Agent émulsifiant","","","","","","","","","","",""
"SORBIC ACID","Agent masquant","Conservateur","","","","","","","","","",""
"SORBITAN CAPRYLATE","Agent émulsifiant","","","","","","","","","","",""
"SORBITAN CAPRYLATE (AND) PROPANEDIOL (AND) BENZOIC ACID","","","","","","","","","","","",""
"SORBITAN COCOATE","Agent émulsifiant","","","","","","","","","","",""
"SORBITAN DIISOSTEARATE","Agent émulsifiant","","","","","","","","","","",""
"SORBITAN DIOLEATE","Agent émulsifiant","","","","","","","","","","",""
"SORBITAN DISTEARATE","Emollient","","","","","","","","","","",""
"SORBITAN FATTY ACID ESTER","Agent émulsifiant","","","","","","","","","","",""
"SORBITAN ISOSTEARATE","Agent émulsifiant","","","","","","","","","","",""
"SORBITAN LAURATE","Agent émulsifiant","","","","","","","","","","",""
"SORBITAN OLEATE","Agent émulsifiant","","","","","","","","","","",""
"SORBITAN OLEATE DECYLGLUCOSIDE CROSSPOLYMER","Agent nettoyant","Agent émulsifiant","Sinergiste de mousse","","","","","","","","",""
"SORBITAN OLIVATE","Agent émulsifiant","","","","","","","","","","",""
"SORBITAN PALMATE","Emollient","Stabilisateur d'émulsion","","","","","","","","","",""
"SORBITAN PALMITATE","Agent émulsifiant","","","","","","","","","","",""
"SORBITAN SESQUICAPRYLATE","Agent d'entretien de la peau","Tensioactif","Agent de contrôle de la viscosité","","","","","","","","",""
"SORBITAN SESQUIISOSTEARATE","Agent émulsifiant","","","","","","","","","","",""
"SORBITAN SESQUIOCTANOATE","","","","","","","","","","","",""
"SORBITAN SESQUIOLEATE","Agent émulsifiant","","","","","","","","","","",""
"SORBITAN SESQUISTEARATE","Agent émulsifiant","","","","","","","","","","",""
"SORBITAN STEARATE","Agent émulsifiant","","","","","","","","","","",""
"SORBITAN TRIISOSTEARATE","Agent émulsifiant","","","","","","","","","","",""
"SORBITAN TRIOLEATE","Agent émulsifiant","","","","","","","","","","",""
"SORBITAN TRISTEARATE","Agent émulsifiant","","","","","","","","","","",""
"SORBITOL","Humectant","Agent masquant","Agent d'entretien de la peau","Agent parfumant","","","","","","","",""
"SORBITOL/SEBACIC ACID COPOLYMER BEHENATE","Agent d'entretien de la peau","Agent de contrôle de la viscosité","","","","","","","","","",""
"SORBITYL ACETATE","Agent émulsifiant","","","","","","","","","","",""
"SORBITYL FURFURAL","Antioxydant","","","","","","","","","","",""
"SORBITYL LAURATE","Agent émulsifiant","Tensioactif","","","","","","","","","",""
"SORBUS AUCUPARIA FRUIT EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SORBUS AUCUPARIA FRUIT/LEAF EXTRACT","Conditionneur capillaire","Humectant","Agent d'entretien de la peau","","","","","","","","",""
"SORBUS AUCUPARIA SEED OIL","Antipelliculaire","Emollient","Conditionneur capillaire","Agent d'entretien des ongles","","","","","","","",""
"SORBUS COMMIXTA EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SORBUS SIBIRICA EXTRACT","","","","","","","","","","","",""
"SORBUS TORMINALIS FRUIT EXTRACT","Humectant","Agent d'entretien de la peau","","","","","","","","","",""
"SORGHUM BICOLOR BRAN EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SORGHUM BICOLOR LEAF/STEM EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SORGHUM BICOLOR STALK JUICE","Agent d'entretien de la peau","","","","","","","","","","",""
"SORGHUM VULGARE SEED/SKIN/STALK EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SOUHAKUHI EKISU","","","","","","","","","","","",""
"SOY ACID","Emollient","Agent émulsifiant","Agent de restauration lipidique","","","","","","","","",""
"SOY AMINO ACIDS","Conditionneur capillaire","Agent d'entretien de la peau","","","","","","","","","",""
"SOY ISOFLAVONES","Agent d'entretien de la peau","","","","","","","","","","",""
"SOY MILK","","","","","","","","","","","",""
"SOY MILK POWDER","","","","","","","","","","","",""
"SOY PROTEIN PHTHALATE","Agent fixant","Emollient","Stabilisateur d'émulsion","Agent de fixation capillaire","Humectant","Agent d'entretien de la peau","Agent de contrôle de la viscosité","","","","",""
"SOY STEROL","","","","","","","","","","","",""
"SOY STEROL ACETATE","Agent émulsifiant","Agent d'entretien de la peau","","","","","","","","","",""
"SOYAMIDE DEA","Agent émulsifiant","Stabilisateur d'émulsion","Sinergiste de mousse","Tensioactif","Agent de contrôle de la viscosité","","","","","","",""
"SOYAMIDE DIPA AMIDES","Tensioactif","","","","","","","","","","",""
"SOYAMIDOPROPALKONIUM CHLORIDE","Antistatique","","","","","","","","","","",""
"SOYAMIDOPROPYL BETAINE","Agent nettoyant","Conditionneur capillaire","Agent d'entretien de la peau","Tensioactif","","","","","","","",""
"SOYAMIDOPROPYL DIMETHYLAMINE","Agent émulsifiant","Tensioactif","","","","","","","","","",""
"SOYAMIDOPROPYL ETHYLDIMONIUM ETHOSULFATE","Antistatique","Tensioactif","","","","","","","","","",""
"SOYAMIDOPROPYLAMINE OXIDE","Agent nettoyant","Agent moussant","Tensioactif","","","","","","","","",""
"SOYAMINE","Antistatique","Agent émulsifiant","","","","","","","","","",""
"SOYBEAN GLYCERIDES","Emollient","Agent d'entretien de la peau","","","","","","","","","",""
"SOYBEAN OIL GLYCERETH-8 ESTERS","Agent nettoyant","Tensioactif","","","","","","","","","",""
"SOYBEAN OIL PEG-8 ESTERS","Emollient","Agent émulsifiant","","","","","","","","","",""
"SOYBEAN OIL/FERULATE ESTERS","Agent d'entretien de la peau","","","","","","","","","","",""
"SOYBEAN PEROXIDASE","Antioxydant","Agent d'entretien de la peau","","","","","","","","","",""
"SOYETHYL MORPHOLINIUM ETHOSULFATE","Antistatique","","","","","","","","","","",""
"SOYMILK EXTRACT","Antioxydant","Humectant","Agent d'entretien de la peau","","","","","","","","",""
"SOYMILK ISOFLAVONES","Antioxydant","Humectant","Agent d'entretien de la peau","","","","","","","","",""
"SOYOU EKISU","","","","","","","","","","","",""
"SOYTRIMONIUM CHLORIDE","Antistatique","Agent émulsifiant","Conditionneur capillaire","Conservateur","Tensioactif","","","","","","",""
"SPARASSIS CRISPA EXTRACT","Stabilisateur d'émulsion","Conditionneur capillaire","Humectant","Agent d'entretien de la peau","","","","","","","",""
"SPARTIUM JUNCEUM FLOWER EXTRACT","Agent masquant","","","","","","","","","","",""
"SPATHODEA CAMPANULATA FLOWER EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SPENT GRAIN WAX","Agent d'entretien de la peau","Agent de contrôle de la viscosité","","","","","","","","","",""
"SPERANSKIA TUBERCULATA EXTRACT","Antioxydant","Agent de protection de la peau","","","","","","","","","",""
"SPERGULARIA RUBRA EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SPERMIDINE","Antioxydant","Conditionneur capillaire","","","","","","","","","",""
"SPHACELARIA SCOPARIA EXTRACT","Antimicrobien","","","","","","","","","","",""
"SPHAGNETICOLA TRILOBATA EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SPHAGNUM MAGELLANICUM EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SPHINGANINE","Conditionneur capillaire","Agent d'entretien de la peau","","","","","","","","","",""
"SPHINGOLIPIDS","Emollient","Agent d'entretien de la peau","Agent de protection de la peau","","","","","","","","",""
"SPHINGOMONAS FERMENT EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SPHINGOMYELIN","Agent d'entretien de la peau","","","","","","","","","","",""
"SPIDER WEB EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SPILANTHES ACMELLA EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SPILANTHES ACMELLA FLOWER EXTRACT","Conditionneur capillaire","Agent d'entretien de la peau","","","","","","","","","",""
"SPILANTHES ACMELLA FLOWER/LEAF/STEM EXTRACT","Antimicrobien","","","","","","","","","","",""
"SPINACIA OLERACEA","Agent d'entretien de la peau","","","","","","","","","","",""
"SPINACIA OLERACEA LEAF EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SPINACIA OLERACEA LEAF POWDER","Agent d'entretien de la peau","","","","","","","","","","",""
"SPINAL CORD EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SPIRAEA ULMARIA EXTRACT","Astringent","Agent d'entretien de la peau","Tonifiant","","","","","","","","",""
"SPIRAEA ULMARIA FLOWER EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SPIRAEA ULMARIA LEAF EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SPIRAEA ULMARIA ROOT EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SPIRODELA POLYRHIZA EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SPIRODELA POLYRRHIZA EXTRACT","","","","","","","","","","","",""
"SPIRULINA AMINO ACIDS","Conditionneur capillaire","Agent d'entretien de la peau","","","","","","","","","",""
"SPIRULINA MAXIMA EXTRACT","Agent lissant","","","","","","","","","","",""
"SPIRULINA MAXIMA POWDER","Antioxydant","Agent de contrôle de la viscosité","","","","","","","","","",""
"SPIRULINA PLATENSIS EXTRACT","Agent de protection de la peau","","","","","","","","","","",""
"SPIRULINA PLATENSIS POWDER","Agent de protection de la peau","Absorbant UV","","","","","","","","","",""
"SPLEEN EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SPONDIAS AMARA FRUIT EXTRACT","Emollient","","","","","","","","","","",""
"SPONDIAS MOMBIN FRUIT EXTRACT","Humectant","Agent d'entretien de la peau","","","","","","","","","",""
"SPONDIAS MOMBIN PULP EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SPONDIAS TUBEROSA FRUIT EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"SPONGE","Emollient","","","","","","","","","","",""
"SPONGE EXTRACT","Antioxydant","Agent d'entretien de la peau","","","","","","","","","",""
"SPROUT EXTRACT","Antioxydant","","","","","","","","","","",""
"SQUALANE","Emollient","Conditionneur capillaire","Agent de restauration lipidique","Agent d'entretien de la peau","","","","","","","",""
"SQUALENE","Emollient","Conditionneur capillaire","Solvant","","","","","","","","",""
"SR-(OLIGOPEPTIDE-91 CLOSTRIDIUM BOTULINUM POLYPEPTIDE-1)","Agent d'entretien de la peau","","","","","","","","","","",""
"SR-SPIDER POLYPEPTIDE-1","Conditionneur capillaire","Agent d'entretien des ongles","Agent de protection de la peau","","","","","","","","",""
"SR-SPIDER POLYPEPTIDE-4","Agent d'entretien de la peau","","","","","","","","","","",""
"STACHYS OFFICINALIS EXTRACT","","","","","","","","","","","",""
"STACHYS OFFICINALIS FLOWER/LEAF/STEM EXTRACT","Agent d'entretien de la peau","","","","","","","","","","",""
"STANNOUS CHLORIDE","Agent réducteur","","","","","","","","","","",""
"STANNOUS FLUORIDE","Antiplaque","Agent d'hygiène buccale","","","","","","","","","",""
"STANNOUS PYROPHOSPHATE","Antiplaque","Agent d'hygiène buccale","Agent apaisant","","","","","","","","",""
"STAPHYLOCOCCUS EPIDERMIDIS","Agent d'entretien de la peau","","","","","","","","","","",""
